"gene1"	"gene2"	"cor.list"	"p.list"	"adjp.list"	"lower"	"higher"
"823"	"YPL066W"	"EPT1"	0.473684210526316	0.00350047582175583	0.0715144315250221	0.276355369211471	0.67101305184116
"1030"	"YMR102C"	"YPL088W"	0.473684210526316	0.00350047582175583	0.0715144315250221	0.229586642550617	0.717781778502014
"1198"	"KTR2"	"CHS1"	0.473684210526316	0.00350047582175583	0.0715144315250221	0.186816525214182	0.76055189583845
"1213"	"YPL088W"	"SER3"	0.473684210526316	0.00350047582175583	0.0715144315250221	0.291307375186719	0.656061045865913
"1224"	"SER3"	"MES1"	0.473684210526316	0.00350047582175583	0.0715144315250221	0.268658811426088	0.678709609626544
"236"	"CRH1"	"YKR012C"	0.472150202108762	0.00382681817702069	0.0766130387248867	0.221329537122453	0.715512568140705
"306"	"YKR012C"	"SRL3"	0.472150202108762	0.00382681817702069	0.0766130387248867	0.265802147588734	0.671039957674423
"1110"	"YOR306C"	"SLT2"	0.472150202108762	0.00382681817702069	0.0766130387248867	0.279306928443876	0.657535176819282
"177"	"GCY1"	"LAP3"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.210596467507687	0.726245637755471
"379"	"EXG1"	"YDL241W"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.261704282736713	0.675137822526444
"383"	"EXG1"	"YPS1"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.185311892089547	0.751530213173611
"401"	"EXG1"	"YMR316W"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.195996065987220	0.740846039275938
"732"	"YPR157W"	"YPL066W"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.298725793479187	0.638116311783971
"737"	"YPR157W"	"BAG7"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.264849164804564	0.671992940458594
"887"	"YDL241W"	"LAP3"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.222901132113488	0.71394097314967
"978"	"YPS1"	"SRL3"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.205639516790624	0.731202588472534
"1076"	"MLF3"	"LAP3"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.226607905445631	0.710234199817527
"1077"	"MLF3"	"YJL107C"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.280676470311989	0.656165634951169
"1143"	"LAP3"	"YMR316W"	0.469658626922134	0.00386392567580018	0.0766130387248867	0.214631727429340	0.722210377833818
"224"	"YOR121C"	"YJL108C"	0.465614983038574	0.00426176480595908	0.0802386769033217	0.271606075356607	0.654709714117077
"938"	"EPT1"	"YJL108C"	0.465614983038574	0.00426176480595908	0.0802386769033217	0.199104829556631	0.727210959917053
"1174"	"SLT2"	"CHS1"	0.465614983038574	0.00426176480595908	0.0802386769033217	0.261755243724463	0.664560545749221
"386"	"EXG1"	"SVS1"	0.465608465608466	0.00426187136799161	0.0802386769033217	0.209065817997293	0.717249971476391
"1135"	"LAP3"	"YJL107C"	0.465608465608466	0.00426187136799161	0.0802386769033217	0.254208689195489	0.672107100278196
"15"	"GAL7"	"YDR010C"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.264334404472325	0.661981385001359
"57"	"GAL10"	"FKS1"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.190924404264187	0.735391385209498
"126"	"GAL1"	"YLL023C"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.268267133154385	0.658048656319299
"158"	"GCY1"	"MET14"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.234173452679998	0.692142336793686
"188"	"GCY1"	"SER3"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.250535831377610	0.675779958096074
"324"	"PRY2"	"FKS1"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.265636613594683	0.660679175879001
"338"	"PRY2"	"YDL241W"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.204535891693833	0.721779897779851
"341"	"PRY2"	"BAG7"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.250535831377610	0.675779958096074
"413"	"FKS1"	"MET14"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.207546922501290	0.718768866972394
"455"	"SSU1"	"MET16"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.266947465026506	0.659368324447179
"492"	"YJL212C"	"YEL057C"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.261755243724463	0.664560545749221
"494"	"YJL212C"	"YPL066W"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.231930469335066	0.694385320138618
"501"	"YJL212C"	"YPS3"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.257947273263224	0.66836851621046
"518"	"YJL212C"	"YMR316W"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.248122108457007	0.678193681016677
"552"	"MCM1"	"KTR2"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.229709035643928	0.696606753829756
"563"	"PCL10"	"MET14"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.239879468059610	0.686436321414075
"636"	"YDR010C"	"YPL066W"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.249325564150324	0.67699022532336
"693"	"ARG7"	"YMR316W"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.313162242658369	0.613153546815316
"761"	"YEL057C"	"MET16"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.237579741155185	0.6887360483185
"793"	"MET16"	"YDL241W"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.277767650895057	0.648548138578627
"880"	"YDL241W"	"YMR102C"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.293770229998397	0.632545559475287
"921"	"YJL060W"	"YMR316W"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.249325564150324	0.67699022532336
"952"	"BAG7"	"YMR102C"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.276380845052890	0.649934944420794
"1190"	"ERO1"	"KTR2"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.224245800659528	0.702069988814156
"1207"	"CHS1"	"HCR1"	0.463157894736842	0.00430236847861432	0.0802386769033217	0.215755431305684	0.710560358168
"1149"	"YJL107C"	"SLT2"	0.461540085207442	0.00469710088930597	0.0865300847244487	0.204569060029281	0.71122041365493
"265"	"CRH1"	"YIL117C"	0.459104500474445	0.00474077448453336	0.0865300847244487	0.215501257402238	0.700288216281972
"279"	"CRH1"	"MES1"	0.459104500474445	0.00474077448453336	0.0865300847244487	0.234331558596573	0.681457915087638
"471"	"SSU1"	"LAP3"	0.459104500474445	0.00474077448453336	0.0865300847244487	0.175201132866208	0.740588340818003
"483"	"SSU1"	"SER33"	0.459104500474445	0.00474077448453336	0.0865300847244487	0.245580538573458	0.670208935110752
"752"	"YPR157W"	"ERO1"	0.459104500474445	0.00474077448453336	0.0865300847244487	0.241964910006550	0.67382456367766
"754"	"YPR157W"	"CHS1"	0.459104500474445	0.00474077448453336	0.0865300847244487	0.266011078455932	0.649778395228279
"771"	"YEL057C"	"SVS1"	0.459104500474445	0.00474077448453336	0.0865300847244487	0.242563298754746	0.673226174929465
"937"	"EPT1"	"YJL107C"	0.459104500474445	0.00474077448453336	0.0865300847244487	0.215501257402238	0.700288216281972
"940"	"EPT1"	"YGL179C"	0.459104500474445	0.00474077448453336	0.0865300847244487	0.230895032000847	0.684894441683363
"1059"	"YLL023C"	"LAP3"	0.459104500474445	0.00474077448453336	0.0865300847244487	0.209195437413028	0.706594036271183
"290"	"YKR012C"	"MET14"	0.455032824333152	0.00521974569375527	0.0920398787552105	0.193569240646101	0.711693917248635
"473"	"SSU1"	"YJL108C"	0.455032824333152	0.00521974569375527	0.0920398787552105	0.279564010675507	0.62569914721923
"914"	"YJL060W"	"YJL108C"	0.455032824333152	0.00521974569375527	0.0920398787552105	0.241909370954406	0.663353786940331
"1180"	"SLT2"	"MES1"	0.455032824333152	0.00521974569375527	0.0920398787552105	0.183312818398033	0.721950339496704
"620"	"CPA2"	"SLT2"	0.453334945193782	0.00567520497710383	0.0989817951629808	0.242364875244347	0.652371966860916
"94"	"GAL10"	"HCR1"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.257818073948691	0.647445083946045
"114"	"GAL1"	"YEL057C"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.242522590436722	0.662740567458015
"197"	"YOR121C"	"YJL212C"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.256497886006063	0.648765271888674
"203"	"YOR121C"	"MET14"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.230579727295069	0.674683430599668
"217"	"YOR121C"	"YLL023C"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.225978716777234	0.679284441117503
"326"	"PRY2"	"YJL212C"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.280311175921282	0.624951981973455
"327"	"PRY2"	"MCM1"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.223712887085468	0.681550270809269
"339"	"PRY2"	"YJL060W"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.260485659979465	0.644777497915271
"356"	"PRY2"	"ERO1"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.244993577851429	0.660269580043308
"359"	"PRY2"	"YPL088W"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.225978716777234	0.679284441117503
"467"	"SSU1"	"MLF3"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.222588341140454	0.682674816754282
"672"	"ARG7"	"YJL060W"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.26593514334047	0.639328014554267
"727"	"MET14"	"SER3"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.277341622438382	0.627921535456355
"767"	"YEL057C"	"BAG7"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.212704495747052	0.692558662147685
"811"	"MET16"	"ERO1"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.255186525112842	0.650076632781895
"907"	"YJL060W"	"YLL023C"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.231744954080017	0.67351820381472
"942"	"EPT1"	"KTR2"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.172049897245002	0.733213260649735
"1035"	"YMR102C"	"MES1"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.203212014267020	0.702051143627717
"1200"	"KTR2"	"YMR316W"	0.452631578947368	0.00526741176253598	0.0920398787552105	0.207385530788309	0.697877627106427
"605"	"CPA2"	"YJL060W"	0.450942659654918	0.00572549385107624	0.099674306196146	0.215766955654035	0.678969886451228
"303"	"YKR012C"	"SVS1"	0.450929968306121	0.00574285084371717	0.0997920131718272	0.201971157558174	0.69276568454709
"743"	"YPR157W"	"MLF3"	0.448550374026757	0.00579400891762805	0.099943384056834	0.278613555494053	0.61612328661121
"1115"	"YOR306C"	"YPL088W"	0.448550374026757	0.00579400891762805	0.099943384056834	0.201445915333796	0.693290926771467
"1117"	"YOR306C"	"HCR1"	0.448550374026757	0.00579400891762805	0.099943384056834	0.200921792535435	0.693815049569828
"1214"	"YPL088W"	"SER33"	0.448550374026757	0.00579400891762805	0.099943384056834	0.221121540777158	0.673615301328105
"86"	"GAL10"	"YJL108C"	0.444450665627729	0.00636823036489442	0.106704986673888	0.294401961518496	0.589808564797293
"282"	"YKR012C"	"FKS1"	0.444450665627729	0.00636823036489442	0.106704986673888	0.235418838154623	0.648791688161167
"718"	"MET14"	"YJL108C"	0.444450665627729	0.00636823036489442	0.106704986673888	0.199253091551866	0.684957434763924
"1168"	"YJL108C"	"SER3"	0.444450665627729	0.00636823036489442	0.106704986673888	0.234795494528687	0.649415031787102
"393"	"EXG1"	"YJL107C"	0.444444444444444	0.00636837657950173	0.106704986673888	0.203541472640421	0.680669053675368
"396"	"EXG1"	"YGL179C"	0.444444444444444	0.00636837657950173	0.106704986673888	0.260686062081873	0.623524464233917
"20"	"GAL7"	"MET16"	0.442105263157895	0.00642392173206341	0.106704986673888	0.265734933170605	0.618475593145184
"90"	"GAL10"	"KTR2"	0.442105263157895	0.00642392173206341	0.106704986673888	0.259976219873951	0.624234306441838
"102"	"GAL1"	"PRY2"	0.442105263157895	0.00642392173206341	0.106704986673888	0.268685985838515	0.615524540477274
"115"	"GAL1"	"MET16"	0.442105263157895	0.00642392173206341	0.106704986673888	0.205714834857138	0.678495691458652
"161"	"GCY1"	"MET16"	0.442105263157895	0.00642392173206341	0.106704986673888	0.220360307201298	0.663850219114491
"172"	"GCY1"	"YLL023C"	0.442105263157895	0.00642392173206341	0.106704986673888	0.209012871043864	0.675197655271925
"195"	"YOR121C"	"FKS1"	0.442105263157895	0.00642392173206341	0.106704986673888	0.159931330395218	0.724279195920572
"411"	"FKS1"	"YDR010C"	0.442105263157895	0.00642392173206341	0.106704986673888	0.16084736628417	0.72336316003162
"482"	"SSU1"	"SER3"	0.442105263157895	0.00642392173206341	0.106704986673888	0.233554396590478	0.650656129725311
"499"	"YJL212C"	"BAG7"	0.442105263157895	0.00642392173206341	0.106704986673888	0.257164094238224	0.627046432077565
"531"	"MCM1"	"YPL066W"	0.442105263157895	0.00642392173206341	0.106704986673888	0.175932341689474	0.708278184626316
"535"	"MCM1"	"EPT1"	0.442105263157895	0.00642392173206341	0.106704986673888	0.246319088526557	0.637891437789232
"812"	"MET16"	"KTR2"	0.442105263157895	0.00642392173206341	0.106704986673888	0.247641635710889	0.6365688906049
"875"	"YDL241W"	"YJL060W"	0.442105263157895	0.00642392173206341	0.106704986673888	0.262832451907346	0.621378074408444
"1217"	"YMR316W"	"SER3"	0.442105263157895	0.00642392173206341	0.106704986673888	0.268685985838515	0.615524540477274
"1169"	"YJL108C"	"SER33"	0.440319851404801	0.00699415133704107	0.114344163047103	0.186104688193463	0.687579522332853
"149"	"GCY1"	"EXG1"	0.437996247579068	0.00705379117694371	0.114344163047103	0.228240545623488	0.645443664902828
"189"	"GCY1"	"SER33"	0.437996247579068	0.00705379117694371	0.114344163047103	0.227007088020974	0.646677122505342
"387"	"EXG1"	"YLL023C"	0.437996247579068	0.00705379117694371	0.114344163047103	0.136040053434620	0.737644157091696
"429"	"FKS1"	"SRL3"	0.437996247579068	0.00705379117694371	0.114344163047103	0.198233997932021	0.675450212594295
"503"	"YJL212C"	"SVS1"	0.437996247579068	0.00705379117694371	0.114344163047103	0.212734497663315	0.660949712863
"513"	"YJL212C"	"YGL179C"	0.437996247579068	0.00705379117694371	0.114344163047103	0.24034417956592	0.633340030960396
"651"	"YDR010C"	"LAP3"	0.437996247579068	0.00705379117694371	0.114344163047103	0.167257973533649	0.706426236992667
"696"	"ARG7"	"SER33"	0.437996247579068	0.00705379117694371	0.114344163047103	0.202600064253334	0.671084146272982
"760"	"YPR157W"	"MES1"	0.437996247579068	0.00705379117694371	0.114344163047103	0.22948134015274	0.644202870373576
"834"	"YPL066W"	"LAP3"	0.437996247579068	0.00705379117694371	0.114344163047103	0.193946399266023	0.679737811260292
"861"	"YGL184C"	"LAP3"	0.437996247579068	0.00705379117694371	0.114344163047103	0.174044202604328	0.699640007921988
"1133"	"YIL117C"	"SER33"	0.437996247579068	0.00705379117694371	0.114344163047103	0.193946399266023	0.679737811260292
"1144"	"LAP3"	"HCR1"	0.437996247579068	0.00705379117694371	0.114344163047103	0.223349468875385	0.650334741650931
"284"	"YKR012C"	"YJL212C"	0.433868506922307	0.00773930702635517	0.122093316382116	0.238406099712074	0.624751795024768
"1178"	"SLT2"	"SER3"	0.433868506922307	0.00773930702635517	0.122093316382116	0.219919920069627	0.643237974667215
"1038"	"SVS1"	"SRL3"	0.433862433862434	0.00773947707472145	0.122093316382116	0.165376403106024	0.697781491630818
"13"	"GAL7"	"PCL10"	0.431578947368421	0.00780406445950232	0.122093316382116	0.271257507470775	0.591900387266067
"42"	"GAL7"	"KTR2"	0.431578947368421	0.00780406445950232	0.122093316382116	0.222372598795482	0.64078529594136
"150"	"GCY1"	"FKS1"	0.431578947368421	0.00780406445950232	0.122093316382116	0.116129008089461	0.747028886647381
"186"	"GCY1"	"YMR316W"	0.431578947368421	0.00780406445950232	0.122093316382116	0.173748106567882	0.68940978816896
"230"	"YOR121C"	"YPL088W"	0.431578947368421	0.00780406445950232	0.122093316382116	0.197899903381497	0.665257991355345
"332"	"PRY2"	"MET14"	0.431578947368421	0.00780406445950232	0.122093316382116	0.186052457667584	0.677105437069258
"431"	"FKS1"	"YIL117C"	0.431578947368421	0.00780406445950232	0.122093316382116	0.236412519064142	0.6267453756727
"478"	"SSU1"	"CHS1"	0.431578947368421	0.00780406445950232	0.122093316382116	0.228633936593093	0.63452395814375
"532"	"MCM1"	"YGL184C"	0.431578947368421	0.00780406445950232	0.122093316382116	0.210380995179731	0.652776899557111
"569"	"PCL10"	"YDL241W"	0.431578947368421	0.00780406445950232	0.122093316382116	0.218704177576422	0.64445371716042
"661"	"YDR010C"	"HCR1"	0.431578947368421	0.00780406445950232	0.122093316382116	0.229909530694317	0.633248364042525
"668"	"ARG7"	"MET16"	0.431578947368421	0.00780406445950232	0.122093316382116	0.257371949566445	0.605785945170397
"711"	"MET14"	"YLL023C"	0.431578947368421	0.00780406445950232	0.122093316382116	0.158202425152797	0.704955469584045
"768"	"YEL057C"	"YPS1"	0.431578947368421	0.00780406445950232	0.122093316382116	0.196798157320412	0.66635973741643
"826"	"YPL066W"	"YPS3"	0.431578947368421	0.00780406445950232	0.122093316382116	0.162004787273262	0.70115310746358
"923"	"YJL060W"	"SER3"	0.431578947368421	0.00780406445950232	0.122093316382116	0.210380995179731	0.652776899557111
"928"	"EPT1"	"YPS3"	0.431578947368421	0.00780406445950232	0.122093316382116	0.212726744960905	0.650431149775937
"955"	"BAG7"	"MLF3"	0.431578947368421	0.00780406445950232	0.122093316382116	0.202359837146469	0.660798057590373
"1136"	"LAP3"	"YJL108C"	0.429709734503480	0.00848509639922912	0.131214913274798	0.19381230024191	0.658819278705458
"1179"	"SLT2"	"SER33"	0.429709734503480	0.00848509639922912	0.131214913274798	0.154892547970508	0.697739030976861
"178"	"GCY1"	"YJL107C"	0.42744212113138	0.00855429129546259	0.131214913274798	0.255945987794815	0.596685591152554
"194"	"YOR121C"	"EXG1"	0.42744212113138	0.00855429129546259	0.131214913274798	0.223449384956253	0.629182193991115
"444"	"FKS1"	"SER33"	0.42744212113138	0.00855429129546259	0.131214913274798	0.163098153430369	0.689533425516999
"472"	"SSU1"	"YJL107C"	0.42744212113138	0.00855429129546259	0.131214913274798	0.209313021020226	0.643318557927142
"586"	"PCL10"	"YGL179C"	0.42744212113138	0.00855429129546259	0.131214913274798	0.217803595398634	0.634827983548735
"739"	"YPR157W"	"YPS3"	0.42744212113138	0.00855429129546259	0.131214913274798	0.233894928165895	0.618736650781474
"884"	"YDL241W"	"SRL3"	0.42744212113138	0.00855429129546259	0.131214913274798	0.194367927624330	0.658263651323039
"1006"	"YPS3"	"YGL179C"	0.42744212113138	0.00855429129546259	0.131214913274798	0.21718569368053	0.635445885266838
"1071"	"YLL023C"	"SER33"	0.42744212113138	0.00855429129546259	0.131214913274798	0.199999215330597	0.652632363616771
"1080"	"MLF3"	"YGL179C"	0.42744212113138	0.00855429129546259	0.131214913274798	0.251460876317457	0.601170702629911
"1160"	"YJL108C"	"SLT2"	0.425531914893617	0.0092953696735223	0.139853717798991	0.172834429445428	0.669270833712467
"133"	"GAL1"	"YJL108C"	0.423286348216885	0.00936922763388615	0.139853717798991	0.182645142321914	0.65946012083598
"179"	"GCY1"	"YJL108C"	0.423286348216885	0.00936922763388615	0.139853717798991	0.240552455904857	0.601552807253037
"354"	"PRY2"	"SLT2"	0.423286348216885	0.00936922763388615	0.139853717798991	0.192594720922478	0.649510542235417
"836"	"YPL066W"	"YJL108C"	0.423286348216885	0.00936922763388615	0.139853717798991	0.211445769785917	0.630659493371978
"248"	"CRH1"	"YPR157W"	0.423280423280423	0.00936942445118727	0.139853717798991	0.213300734246250	0.628804528911644
"47"	"GAL7"	"SER3"	0.421052631578947	0.00944416568783257	0.139853717798991	0.243434879469177	0.598670383688718
"107"	"GAL1"	"MCM1"	0.421052631578947	0.00944416568783257	0.139853717798991	0.210218193482019	0.631887069675876
"185"	"GCY1"	"YPL088W"	0.421052631578947	0.00944416568783257	0.139853717798991	0.187014951223533	0.655090311934362
"209"	"YOR121C"	"YDL241W"	0.421052631578947	0.00944416568783257	0.139853717798991	0.168965860736317	0.673139402421577
"340"	"PRY2"	"EPT1"	0.421052631578947	0.00944416568783257	0.139853717798991	0.192594720922478	0.649510542235417
"360"	"PRY2"	"YMR316W"	0.421052631578947	0.00944416568783257	0.139853717798991	0.165913235631087	0.676192027526808
"420"	"FKS1"	"YJL060W"	0.421052631578947	0.00944416568783257	0.139853717798991	0.147369487914216	0.694735775243679
"445"	"FKS1"	"MES1"	0.421052631578947	0.00944416568783257	0.139853717798991	0.167944228299267	0.674161034858628
"590"	"PCL10"	"YPL088W"	0.421052631578947	0.00944416568783257	0.139853717798991	0.202997815192800	0.639107447965094
"641"	"YDR010C"	"BAG7"	0.421052631578947	0.00944416568783257	0.139853717798991	0.174137421133660	0.667967842024235
"675"	"ARG7"	"YPS1"	0.421052631578947	0.00944416568783257	0.139853717798991	0.244893776883525	0.59721148627437
"699"	"MET14"	"YEL057C"	0.421052631578947	0.00944416568783257	0.139853717798991	0.1720559072971	0.670049355860795
"790"	"YEL057C"	"MES1"	0.421052631578947	0.00944416568783257	0.139853717798991	0.217694775507197	0.624410487650698
"822"	"YPL066W"	"YJL060W"	0.421052631578947	0.00944416568783257	0.139853717798991	0.202997815192800	0.639107447965094
"868"	"YGL184C"	"CHS1"	0.421052631578947	0.00944416568783257	0.139853717798991	0.220248821674232	0.621856441483663
"902"	"YJL060W"	"BAG7"	0.421052631578947	0.00944416568783257	0.139853717798991	0.224141995143343	0.617963268014552
"608"	"CPA2"	"YPS1"	0.419111413091041	0.0102269703942057	0.150895361912970	0.236601652630254	0.594977294738167
"88"	"GAL10"	"YGL179C"	0.416887994683692	0.0103339908291646	0.150895361912970	0.193241832300896	0.638337115067525
"251"	"CRH1"	"YPL066W"	0.416887994683692	0.0103339908291646	0.150895361912970	0.165928418078507	0.665650529289914
"253"	"CRH1"	"YDL241W"	0.416887994683692	0.0103339908291646	0.150895361912970	0.189789863029566	0.641789084338855
"369"	"EXG1"	"PCL10"	0.416887994683692	0.0103339908291646	0.150895361912970	0.192085257223722	0.6394936901447
"372"	"EXG1"	"ARG7"	0.416887994683692	0.0103339908291646	0.150895361912970	0.192662795374021	0.6389161519944
"633"	"YDR010C"	"YPR157W"	0.416887994683692	0.0103339908291646	0.150895361912970	0.221736373178173	0.609842574190248
"1101"	"SRL3"	"YMR316W"	0.416887994683692	0.0103339908291646	0.150895361912970	0.135735221452496	0.695843725915925
"1159"	"YJL107C"	"MES1"	0.416887994683692	0.0103339908291646	0.150895361912970	0.189789863029566	0.641789084338855
"293"	"YKR012C"	"MET16"	0.412704189511463	0.0112987034529408	0.161000227304184	0.150756578370736	0.670296053208211
"322"	"YKR012C"	"MES1"	0.412704189511463	0.0112987034529408	0.161000227304184	0.170372272065390	0.650680359513557
"780"	"YEL057C"	"SLT2"	0.412704189511463	0.0112987034529408	0.161000227304184	0.178015889617752	0.643036741961195
"809"	"MET16"	"SLT2"	0.412704189511463	0.0112987034529408	0.161000227304184	0.175257516921312	0.645795114657635
"1045"	"SVS1"	"YGL179C"	0.412698412698413	0.0112989301521997	0.161000227304184	0.208928002109743	0.612124629469204
"9"	"GAL7"	"FKS1"	0.410526315789474	0.0113850039201187	0.161000227304184	0.153252129295204	0.667800502283743
"19"	"GAL7"	"YEL057C"	0.410526315789474	0.0113850039201187	0.161000227304184	0.216095867285582	0.604956764293366
"169"	"GCY1"	"YPS3"	0.410526315789474	0.0113850039201187	0.161000227304184	0.134851944840959	0.686200686737988
"227"	"YOR121C"	"ERO1"	0.410526315789474	0.0113850039201187	0.161000227304184	0.193516114900044	0.627536516678904
"361"	"PRY2"	"HCR1"	0.410526315789474	0.0113850039201187	0.161000227304184	0.167700711374822	0.653351920204125
"419"	"FKS1"	"YDL241W"	0.410526315789474	0.0113850039201187	0.161000227304184	0.199545728043949	0.621506903534998
"463"	"SSU1"	"YPS3"	0.410526315789474	0.0113850039201187	0.161000227304184	0.157296159748395	0.663756471830552
"477"	"SSU1"	"KTR2"	0.410526315789474	0.0113850039201187	0.161000227304184	0.220119309682424	0.600933321896524
"514"	"YJL212C"	"ERO1"	0.410526315789474	0.0113850039201187	0.161000227304184	0.209569061155438	0.611483570423509
"526"	"MCM1"	"ARG7"	0.410526315789474	0.0113850039201187	0.161000227304184	0.237144244480031	0.583908387098917
"662"	"YDR010C"	"SER3"	0.410526315789474	0.0113850039201187	0.161000227304184	0.220119309682424	0.600933321896524
"695"	"ARG7"	"SER3"	0.410526315789474	0.0113850039201187	0.161000227304184	0.153252129295204	0.667800502283743
"814"	"MET16"	"YPL088W"	0.410526315789474	0.0113850039201187	0.161000227304184	0.164533133993483	0.656519497585464
"866"	"YGL184C"	"ERO1"	0.410526315789474	0.0113850039201187	0.161000227304184	0.155266135811400	0.665786495767547
"926"	"EPT1"	"BAG7"	0.410526315789474	0.0113850039201187	0.161000227304184	0.217427699718566	0.603624931860381
"1072"	"YLL023C"	"MES1"	0.410526315789474	0.0113850039201187	0.161000227304184	0.164533133993483	0.656519497585464
"1109"	"YOR306C"	"YJL108C"	0.408489500700839	0.0123441651171623	0.17148507718369	0.183567506346197	0.626958809443277
"274"	"CRH1"	"YPL088W"	0.406333868236003	0.0124359653431034	0.17148507718369	0.126116489494255	0.684409826295219
"382"	"EXG1"	"BAG7"	0.406333868236003	0.0124359653431034	0.17148507718369	0.133612882239271	0.676913433550202
"399"	"EXG1"	"CHS1"	0.406333868236003	0.0124359653431034	0.17148507718369	0.173049663773301	0.637476652016172
"433"	"FKS1"	"YJL107C"	0.406333868236003	0.0124359653431034	0.17148507718369	0.165935116491108	0.644591199298366
"583"	"PCL10"	"YJL107C"	0.406333868236003	0.0124359653431034	0.17148507718369	0.242264548467932	0.568261767321542
"594"	"PCL10"	"SER33"	0.406333868236003	0.0124359653431034	0.17148507718369	0.195223268610546	0.615303047178927
"789"	"YEL057C"	"SER33"	0.406333868236003	0.0124359653431034	0.17148507718369	0.196455516000121	0.614070799789353
"835"	"YPL066W"	"YJL107C"	0.406333868236003	0.0124359653431034	0.17148507718369	0.200826864408591	0.609699451380882
"912"	"YJL060W"	"LAP3"	0.406333868236003	0.0124359653431034	0.17148507718369	0.167558034397766	0.642968281391707
"959"	"BAG7"	"LAP3"	0.406333868236003	0.0124359653431034	0.17148507718369	0.112577799304731	0.697948516484743
"963"	"BAG7"	"YGL179C"	0.406333868236003	0.0124359653431034	0.17148507718369	0.154869046422827	0.655657269366647
"985"	"YPS1"	"YGL179C"	0.406333868236003	0.0124359653431034	0.17148507718369	0.185027358819347	0.625498956970127
"1022"	"YMR102C"	"LAP3"	0.406333868236003	0.0124359653431034	0.17148507718369	0.167015833407824	0.64351048238165
"1098"	"SRL3"	"KTR2"	0.406333868236003	0.0124359653431034	0.17148507718369	0.16919210911636	0.641334206673114
"1185"	"YGL179C"	"YMR316W"	0.406333868236003	0.0124359653431034	0.17148507718369	0.190364925705139	0.620161390084334
"1221"	"HCR1"	"SER33"	0.406333868236003	0.0124359653431034	0.17148507718369	0.183858706784782	0.626667609004692
"101"	"GAL1"	"YKR012C"	0.402122030806041	0.0135731744687420	0.183951778801948	0.195966464422001	0.604033535577999
"12"	"GAL7"	"MCM1"	0.4	0.0136720770727188	0.183951778801948	0.220887203786692	0.579112796213308
"49"	"GAL7"	"MES1"	0.4	0.0136720770727188	0.183951778801948	0.213822631203538	0.586177368796462
"71"	"GAL10"	"YDL241W"	0.4	0.0136720770727188	0.183951778801948	0.208358387191943	0.591641612808057
"212"	"YOR121C"	"BAG7"	0.4	0.0136720770727188	0.183951778801948	0.164825673746122	0.635174326253878
